OID_,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng,Shape_Area,OBJECTID,Join_Count,TARGET_FID,AREA,PERIMETER,DIST0228_,DIST0228_I,DISTNUMBER,DIST_NAME,Shape_Length,Shape_Area_1
299,56364,56364,B5,G6350,S,617503414.000000000000000,2568986.000000000000000,+46.0050086,-094.0729932,189900.574605000001611,619680697.381999969482422,300,1,299,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,189900.574605454021366,619680697.382336139678955
300,56367,56367,B5,G6350,S,262282137.000000000000000,8965084.000000000000000,+45.7637555,-094.1820513,103761.978579000002355,271085734.535000026226044,301,1,300,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,103761.978578649155679,271085734.535347044467926
301,56368,56368,B5,G6350,S,178493508.000000000000000,16544216.000000000000000,+45.4642670,-094.5611605,97697.702961799994227,194951201.949999988079071,302,1,301,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,97697.702961848830455,194951201.949588656425476
302,56369,56369,B5,G6350,S,2430741.000000000000000,0.000000000000000,+45.4670093,-094.3453612,10239.385143199999220,2429457.050400000065565,303,1,302,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,10239.385143168025024,2429457.050403554923832
303,56371,56371,B5,G6350,S,1168036.000000000000000,0.000000000000000,+45.4331736,-094.6366768,5271.469570019999992,1167572.090150000061840,304,1,303,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,5271.469570016300167,1167572.090149167925119
304,56373,56373,B5,G6350,S,260474227.000000000000000,5959027.000000000000000,+45.8597401,-094.2305622,123531.332467999993241,266280874.131000012159348,305,1,304,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,123531.332468369000708,266280874.131442517042160
305,56374,56374,B5,G6350,S,175162411.000000000000000,5504595.000000000000000,+45.6700283,-094.3033467,125111.067551000000094,180570750.759999990463257,306,1,305,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,125111.067551065934822,180570750.759816616773605
306,56375,56375,B5,G6350,S,9491654.000000000000000,0.000000000000000,+45.7008762,-094.2742969,16895.029488799998944,9486357.141450000926852,307,1,306,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,16895.029488798918464,9486357.141454612836242
307,56479,56479,B5,G6350,S,513201562.000000000000000,9470174.000000000000000,+46.4346079,-094.7945424,219673.883738000004087,522497076.193000018596649,308,1,307,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,219673.883737575233681,522497076.192742049694061
308,56481,56481,B5,G6350,S,383010667.000000000000000,1063854.000000000000000,+46.4754178,-094.9196528,199181.631013000005623,383975600.166999995708466,309,1,308,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,199181.631013305595843,383975600.167364895343781
309,56482,56482,B5,G6350,S,340062865.000000000000000,299716.000000000000000,+46.4642844,-095.1476943,127393.342512000002898,340316979.139999985694885,310,1,309,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,127393.342512180664926,340316979.140291035175323
310,56484,56484,B5,G6350,S,234763010.000000000000000,245721214.000000000000000,+47.0931351,-094.4680078,152421.181030999985524,480247101.205999970436096,311,1,310,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,152421.181031336862361,480247101.205877363681793
311,56501,56501,B5,G6350,S,484224778.000000000000000,95066103.000000000000000,+46.8372835,-095.8140396,236142.911300999985542,579482461.300999999046326,312,1,311,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,236142.911300744774053,579482461.301447629928589
312,56510,56510,B5,G6350,S,611203283.000000000000000,1719331.000000000000000,+47.3588103,-096.5248676,171446.925098999985494,613500757.746999979019165,313,1,312,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,171446.925099110230803,613500757.746847391128540
313,56511,56511,B5,G6350,S,167890266.000000000000000,16923428.000000000000000,+46.8399442,-095.9952834,99444.081820999999763,184903608.083000004291534,314,1,313,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,99444.081820961480844,184903608.083368331193924
314,56514,56514,B5,G6350,S,554024036.000000000000000,1238604.000000000000000,+46.6457107,-096.4313929,168224.530009000009159,555760586.638000011444092,315,1,314,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,168224.530008887988515,555760586.638032674789429
315,55949,55949,B5,G6350,S,286504887.000000000000000,901572.000000000000000,+43.7029652,-091.9296923,133793.502273999998579,287228477.959999978542328,316,1,315,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,133793.502274236903759,287228477.959657549858093
316,55950,55950,B5,G6350,S,1725723.000000000000000,0.000000000000000,+43.7471022,-092.9644761,7749.843980609999562,1724342.300329999998212,317,1,316,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,7749.843980613585700,1724342.300334034021944
317,55951,55951,B5,G6350,S,196405228.000000000000000,124892.000000000000000,+43.5292328,-092.4824883,92007.841916499994113,196381662.548000007867813,318,1,317,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,92007.841916473087622,196381662.547766506671906
318,55952,55952,B5,G6350,S,170050611.000000000000000,0.000000000000000,+43.9433031,-091.8435771,109380.214986999999383,169950652.194000005722046,319,1,318,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,109380.214986656268593,169950652.194201707839966
319,55953,55953,B5,G6350,S,88941810.000000000000000,0.000000000000000,+43.5266230,-092.9666053,62444.952321199998551,88870730.120100006461143,320,1,319,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,62444.952321210788796,88870730.120115995407104
320,55954,55954,B5,G6350,S,169383131.000000000000000,15094.000000000000000,+43.5570610,-091.7801059,83982.428773699997691,169303176.611999988555908,321,1,320,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,83982.428773730862304,169303176.611704081296921
321,55955,55955,B5,G6350,S,81698597.000000000000000,142319.000000000000000,+44.0873202,-092.7408704,45958.803589399998600,81776349.904200002551079,322,1,321,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,45958.803589358351019,81776349.904195919632912
322,55956,55956,B5,G6350,S,140622462.000000000000000,800670.000000000000000,+44.2860188,-092.5276033,83729.912152300006710,141314934.722000002861023,323,1,322,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,83729.912152273216634,141314934.721562922000885
323,55957,55957,B5,G6350,S,104245748.000000000000000,928794.000000000000000,+44.2453124,-092.2608790,65507.780037399999856,105098924.168999999761581,324,1,323,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,65507.780037449396332,105098924.169316366314888
324,55959,55959,B5,G6350,S,96317596.000000000000000,13466612.000000000000000,+44.1179443,-091.7995328,68599.547755099993083,109721973.475999996066093,325,1,324,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,68599.547755119318026,109721973.475776076316833
325,55960,55960,B5,G6350,S,92502798.000000000000000,901681.000000000000000,+44.1402422,-092.5351650,68376.912341599992942,93332941.085400000214577,326,1,325,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,68376.912341556118918,93332941.085360810160637
326,55961,55961,B5,G6350,S,85772441.000000000000000,0.000000000000000,+43.6084018,-092.4737578,61664.115365600002406,85707664.898599997162819,327,1,326,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,61664.115365603145619,85707664.898602336645126
327,55962,55962,B5,G6350,S,163824932.000000000000000,708564.000000000000000,+43.7621871,-091.8451278,128119.647247999993851,164437143.641000002622604,328,1,327,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,128119.647247783083003,164437143.640701502561569
328,55963,55963,B5,G6350,S,202187321.000000000000000,306757.000000000000000,+44.1808288,-092.6711353,104549.922411999999895,202335852.874000012874603,329,1,328,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,104549.922412339379662,202335852.874262571334839
329,55964,55964,B5,G6350,S,231585413.000000000000000,220386.000000000000000,+44.1602474,-092.1580812,109266.597322999994503,231646432.092999994754791,330,1,329,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,109266.597322567002266,231646432.092922955751419
330,55965,55965,B5,G6350,S,297398568.000000000000000,72332.000000000000000,+43.6231944,-092.1281872,127653.580700000005891,297269530.791000008583069,331,1,330,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,127653.580700483493274,297269530.791319012641907
331,55967,55967,B5,G6350,S,97507700.000000000000000,0.000000000000000,+43.7951601,-092.5133778,59706.820213899998635,97433418.476999998092651,332,1,331,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,59706.820213947459706,97433418.477029159665108
332,55968,55968,B5,G6350,S,4099945.000000000000000,660.000000000000000,+44.3970374,-092.0899413,14741.324345000000903,4097855.954440000001341,333,1,332,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,14741.324344983773699,4097855.954436209052801
333,55969,55969,B5,G6350,S,79892173.000000000000000,0.000000000000000,+44.0824750,-091.8772960,55531.457563800002390,79844158.172399997711182,334,1,333,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,55531.457563761199708,79844158.172362387180328
334,55970,55970,B5,G6350,S,156803100.000000000000000,0.000000000000000,+43.5952133,-092.8319477,73141.695192600003793,156678430.590999990701675,335,1,334,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,73141.695192557206610,156678430.591420710086823
335,55971,55971,B5,G6350,S,208837505.000000000000000,366744.000000000000000,+43.8157919,-091.7546747,147707.381280000001425,209088532.488000005483627,336,1,335,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,147707.381280295754550,209088532.488300949335098
336,55972,55972,B5,G6350,S,224369565.000000000000000,0.000000000000000,+43.9961658,-092.0489375,122904.355525999999372,224222270.983000010251999,337,1,336,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,122904.355525578575907,224222270.983356118202209
337,55973,55973,B5,G6350,S,74431966.000000000000000,0.000000000000000,+43.8062386,-092.7728645,57978.726250100000470,74373056.929399996995926,338,1,337,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,57978.726250099491153,74373056.929402709007263
338,55974,55974,B5,G6350,S,217060419.000000000000000,382310.000000000000000,+43.5771370,-091.6479867,100029.321979000000283,217332489.037000000476837,339,1,338,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,100029.321979255168117,217332489.036598682403564
339,55975,55975,B5,G6350,S,397074885.000000000000000,85610.000000000000000,+43.6778694,-092.3644336,154119.383846999990055,396868125.297999978065491,340,1,339,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,154119.383846778102452,396868125.298137664794922
340,55976,55976,B5,G6350,S,229112431.000000000000000,0.000000000000000,+43.8643472,-092.4873599,118050.591864999994868,228939114.506999999284744,341,1,340,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,118050.591865096692345,228939114.507026463747025
341,55977,55977,B5,G6350,S,64010011.000000000000000,0.000000000000000,+43.5557778,-092.6480658,53209.238396599997941,63960093.110899999737740,342,1,341,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,53209.238396633511002,63960093.110901258885860
342,55979,55979,B5,G6350,S,152144965.000000000000000,0.000000000000000,+43.9203617,-091.9509572,94157.330976900004316,152049841.486000001430511,343,1,342,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,94157.330976893135812,152049841.485506266355515
343,55981,55981,B5,G6350,S,131256506.000000000000000,18398732.000000000000000,+44.3576099,-092.0492313,106277.604235999999219,149556032.173999994993210,344,1,343,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,106277.604236286104424,149556032.173848837614059
344,55982,55982,B5,G6350,S,77779371.000000000000000,0.000000000000000,+43.8157684,-092.8847471,49792.797943799996574,77717347.570099994540215,345,1,344,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,49792.797943833487807,77717347.570103645324707
345,56376,56376,B5,G6350,S,4690820.000000000000000,0.000000000000000,+45.5056251,-094.6796026,12137.459888900000806,4689050.714709999971092,346,1,345,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,12137.459888908810171,4689050.714708918705583
346,56377,56377,B5,G6350,S,54191169.000000000000000,1771184.000000000000000,+45.6464056,-094.2481157,51695.460007399997266,55930215.391800001263618,347,1,346,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,51695.460007416673761,55930215.391844622790813
347,56378,56378,B5,G6350,S,547436765.000000000000000,19183353.000000000000000,+45.7250338,-094.9872834,134037.702622999990126,566500934.064000010490417,348,1,347,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,134037.702622933080420,566500934.064245581626892
